Name,Lat,Lon,pop,ho_size,EI_SubArea,PLN_Cabang,PROVINSI,XY_Source,target_hou,full_popul,500mBufYN,450mBufYN,475mBufYN,400mBufYN,425mBufYN,350mBufYN,375mBufYN,newpop
8.20501E+11,1.176402,127.870303,297.17,4.716981132,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.59434,500,,,,,,,,500
8.20501E+11,1.155558,127.837628,36.25,5.178571429,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.0625,580,,,,,,,,580
8.20501E+11,1.092781,127.774699,12.155832,3.38961039,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.025974,468,1,1,1,1,1,1,1,0
8.20501E+11,1.091365,127.77703,1.402596,3.38961039,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.025974,54,1,1,1,1,1,1,1,0
8.20501E+11,1.162326,127.833621,40.24383,4.024390244,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.243902,165,,,,,,,,165
8.20501E+11,0.876837,127.683421,7.448436,3.724137931,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.022989,324,,,,,,,,324
8.20501E+11,0.866823,127.664759,358.80264,4.916167665,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.640719,560,,,,,,,,560
8.20501E+11,0.861032,127.650066,109.562949,4.916167665,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.640719,171,1,1,1,1,1,1,1,0
8.20501E+11,0.831955,127.67601,57.66471,4.916167665,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.640719,90,,,,,,,,90
8.20501E+11,0.890577,127.649166,3.929436,4.203125,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.007812,503,,,,,,,,503
8.20501E+11,0.872927,127.642738,0.27342,4.203125,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.007812,35,1,1,1,1,1,1,1,0
8.20501E+11,0.998519,127.645125,152,3.459459459,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,152,,,,,,,,152
8.20501E+11,0.893135,127.62387,31,3.459459459,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,31,,,,,,,,31
8.20501E+11,1.000443,127.643886,73,3.459459459,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,73,,,,,,,,73
8.20501E+11,1.045387,127.64652,30.571398,3.555555556,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.285714,107,,,,,,,,107
8.20501E+11,1.020535,127.649234,33.428538,3.555555556,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.285714,117,,,,,,,,117
8.20501E+11,1.054108,127.69928,6.027764,4.819444444,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.194444,31,,,,,,,,31
8.20501E+11,1.051999,127.701381,11.861084,4.819444444,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.194444,61,,,,,,,,61
8.20501E+11,1.047685,127.704329,49.58322,4.819444444,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.194444,255,,,,,,,,255
8.20501E+11,1.058999,127.706686,26.76453,3.823529412,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.068627,390,,,,,,,,390
8.20501E+11,1.020196,127.650158,0.072464,4.028985507,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.072464,1,,,,,,,,1
8.20501E+11,1.018551,127.648805,20.072528,4.028985507,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.072464,277,,,,,,,,277
8.20501E+11,1.057443,127.697267,28.63,4.09,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.07,409,,,,,,,,409
8.20501E+11,1.067412,127.702422,11.925914,3.975308642,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.037037,322,,,,,,,,322
8.20501E+11,1.052706,127.694423,70.678164,4.415254237,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.169492,417,,,,,,,,417
8.20501E+11,1.054009,127.685017,17.627168,4.415254237,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.169492,104,,,,,,,,104
8.20502E+11,1.167073,127.900519,735.549087,4.248571429,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.611429,1203,,,,,,,,1203
8.20502E+11,1.169782,127.877275,173.645836,4.248571429,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.611429,284,,,,,,,,284
8.20502E+11,1.186502,127.865919,151.999848,4.054945055,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.417582,364,,,,,,,,364
8.20502E+11,1.178827,127.869722,2.08791,4.054945055,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.417582,5,,,,,,,,5
8.20502E+11,1.17088,127.900289,565.97057,4.071729958,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.586498,965,,,,,,,,965
8.20502E+11,1.189599,127.866943,80.696574,4.247191011,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.213483,378,,,,,,,,378
8.20502E+11,1.17458,127.87315,0,4.247191011,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.213483,0,,,,,,,,0
8.20502E+11,1.237019,127.859081,86.73468,3.469387755,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.255102,340,,,,,,,,340
8.20502E+11,1.173462,127.900703,151.636212,3.446280992,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.363636,417,,,,,,,,417
8.20502E+11,1.259454,127.855566,224.42532,4.08045977,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.632184,355,,,,,,,,355
8.20502E+11,1.226722,127.914587,261.783212,4.674698795,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.674699,388,,,,,,,,388
8.20502E+11,1.231325,127.921631,350.70095,3.811965812,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.786325,446,,,,,,,,446
8.20502E+11,1.240613,127.939461,187.795914,4.367346939,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.292517,642,,,,,,,,642
8.20502E+11,1.264429,127.899494,189.70611,2.986425339,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.294118,645,,,,,,,,645
8.20502E+11,1.268722,127.892623,1.764708,2.986425339,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.294118,6,,,,,,,,6
8.20502E+11,1.26648,127.890849,2.94118,2.986425339,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.294118,10,,,,,,,,10
8.20502E+11,1.17841,127.902028,111.68328,3.851485149,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.29703,376,,,,,,,,376
8.20502E+11,1.175509,127.901939,3.86139,3.851485149,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.29703,13,,,,,,,,13
8.20502E+11,1.187014,127.906698,239.650422,3.524271845,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.660194,363,,,,,,,,363
8.20502E+11,1.272181,127.914478,144.608247,2.846153846,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.426573,339,,,,,,,,339
8.20502E+11,1.263169,127.918765,29.006964,2.846153846,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.426573,68,,,,,,,,68
8.20502E+11,1.274055,127.811339,123,2.641509434,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,123,,,,,,,,123
8.20502E+11,1.27097,127.814642,17,2.641509434,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,17,,,,,,,,17
8.20502E+11,1.26586,127.819639,334,4.771428571,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,334,,,,,,,,334
8.20502E+11,1.26871,127.824844,237,4.086206897,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,237,,,,,,,,237
8.20502E+11,1.392624,127.806182,524,3.337579618,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,524,,,,,,,,524
8.20502E+11,1.355317,127.788922,757,4.069892473,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,757,,,,,,,,757
8.20502E+11,1.38183,127.782973,343,4.234567901,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,343,,,,,,,,343
8.20502E+11,1.410037,127.836992,362,4.113636364,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,362,,,,,,,,362
8.20502E+11,1.366938,127.841672,107,3.77027027,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,107,,,,,,,,107
8.20502E+11,1.364992,127.864433,172,3.77027027,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,172,,,,,,,,172
8.20502E+11,1.385964,127.819555,290,4.833333333,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,290,,,,,,,,290
8.20502E+11,1.370432,127.822996,261,4.924528302,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,261,,,,,,,,261
8.20502E+11,1.460578,127.848916,532,4.396694215,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,532,,,,,,,,532
8.20502E+11,1.432008,127.84213,420,3.853211009,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,420,,,,,,,,420
8.20502E+11,1.424478,127.836208,859,4.569148936,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,859,,,,,,,,859
8.20502E+11,1.43162,127.838595,539,4.728070175,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,539,,,,,,,,539
8.20502E+11,1.416214,127.834613,337,4.376623377,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,337,,,,,,,,337
8.20502E+11,1.412554,127.860012,338,5.633333333,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,338,,,,,,,,338
8.20502E+11,1.368524,127.800836,390,8.125,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,390,,,,,,,,390
8.20502E+11,1.301936,127.78521,214,2.931506849,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,214,,,,,,,,214
8.20502E+11,1.379677,127.78605,380,5.846153846,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,380,,,,,,,,380
8.20502E+11,1.351919,127.796914,336,3.077922078,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,336,,,,,,,,336
8.20502E+11,1.350159,127.801085,49,3.077922078,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,49,,,,,,,,49
8.20502E+11,1.34902,127.795601,50,3.077922078,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,50,,,,,,,,50
8.20502E+11,1.34719,127.79618,39,3.077922078,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,39,,,,,,,,39
8.20502E+11,1.266937,127.962153,578.666305,4.254901961,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.533333,1085,,,,,,,,1085
8.20502E+11,1.329702,127.995459,953.071603,3.954653938,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.575179,1657,,,,,,,,1657
8.20502E+11,1.334689,127.976139,166,3.192307692,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,166,,,,,,,,166
8.20502E+11,1.308805,127.981534,637.339829,3.95863747,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.391727,1627,,,,,,,,1627
8.20502E+11,1.285297,128.014114,849,4.398963731,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,849,,,,,,,,849
8.20502E+11,1.387483,127.992176,686.069678,3.649305556,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.652778,1051,1,1,1,1,1,1,1,0
8.20502E+11,1.396653,127.99951,24.183984,3.62611276,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.148368,163,1,1,1,1,1,1,1,0
8.20502E+11,1.396967,128.002119,157.121712,3.62611276,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.148368,1059,1,1,1,1,1,1,1,0
8.20502E+11,1.426378,127.969961,202.635,3.555,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.285,711,1,1,1,1,1,1,1,0
8.20502E+11,1.412861,128.018711,306.672443,3.650862069,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.362069,847,,,,,,,,847
8.20502E+11,1.424497,128.008949,766,3.928205128,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,766,,,,,,,,766
8.20502E+11,1.473431,127.980257,343,4.035294118,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,343,,,,,,,,343
8.20502E+11,1.464271,128.020962,257,3.253164557,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,257,,,,,,,,257
8.20503E+11,1.597566,127.999122,273.430026,4.251396648,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.312849,874,1,1,1,1,1,1,1,0
8.20503E+11,1.595901,128.005096,11.888262,4.251396648,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.312849,38,1,1,1,1,1,1,1,0
8.20503E+11,1.595973,128.00123,190.83789,4.251396648,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.312849,610,1,1,1,1,1,1,1,0
8.20503E+11,1.603312,127.995133,436.89051,3.97173913,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.23913,1827,1,1,1,1,1,1,1,0
8.20503E+11,1.607997,127.972982,6.000003,3.555555556,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.666667,9,1,1,1,1,1,1,1,0
8.20503E+11,1.606204,127.972961,357.333512,3.555555556,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.666667,536,1,1,1,1,1,1,1,0
8.20503E+11,1.603044,127.972159,20.666677,3.555555556,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.666667,31,1,1,1,1,1,1,1,0
8.20503E+11,1.632477,127.983951,77.4242,4.215909091,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.55303,140,1,1,1,1,1,1,1,0
8.20503E+11,1.628882,127.980923,538.09819,4.215909091,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.55303,973,1,1,1,1,1,1,1,0
8.20503E+11,1.627154,127.985291,0,4.215909091,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.55303,0,,,,,,,,0
8.20503E+11,1.62618,127.987153,0,4.215909091,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.55303,0,,,,,,,,0
8.20503E+11,1.63893,127.993934,587.579616,4.856031128,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.470817,1248,1,1,1,1,1,1,1,0
8.20503E+11,1.647874,127.993975,297.547477,3.343234323,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.293729,1013,1,1,1,1,1,1,1,0
8.20503E+11,1.662077,127.990601,581.035996,3.521428571,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.589286,986,1,1,1,1,1,1,1,0
8.20503E+11,1.567716,127.946223,230.538474,3.115384615,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.474359,486,,,,,,,,486
8.20503E+11,1.611444,127.974266,145.013442,3.614864865,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.493243,294,1,1,1,1,1,1,1,0
8.20503E+11,1.608913,127.973041,118.871563,3.614864865,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.493243,241,1,1,1,1,1,,1,0
8.20503E+11,1.627047,127.981201,625.428804,3.62585034,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.676871,924,1,1,1,1,1,1,1,0
8.20503E+11,1.626919,127.985379,59.564648,3.62585034,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.676871,88,,,,,,,,88
8.20503E+11,1.625745,127.98732,36.551034,3.62585034,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.676871,54,,,,,,,,54
8.20503E+11,1.636569,127.991281,70.307622,4.192307692,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.153846,457,1,1,1,1,1,1,1,0
8.20503E+11,1.635468,127.992793,13.538448,4.192307692,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.153846,88,1,1,1,1,1,1,1,0
8.20503E+11,1.656992,127.991909,44.560992,3.432055749,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.303136,147,1,1,1,1,1,1,1,0
8.20503E+11,1.651895,127.992698,254.027968,3.432055749,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.303136,838,1,1,1,1,1,1,1,0
8.20503E+11,1.666799,127.991787,278.829216,4.425855513,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.239544,1164,1,1,1,1,1,1,1,0
8.20503E+11,1.483693,127.917472,1563.699861,3.670658683,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.850299,1839,1,1,1,1,1,1,1,0
8.20503E+11,1.5031,127.961265,400.693131,3.257668712,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.754601,531,,,,,,,,531
8.20503E+11,1.543055,127.949464,430.87299,3.581818182,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.745455,578,1,1,1,1,1,1,1,0
8.20503E+11,1.539467,127.950725,67.09095,3.581818182,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.745455,90,,,,,,,,90
8.20503E+11,1.538078,127.952327,89.4546,3.581818182,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.745455,120,,,,,,,,120
8.20503E+11,1.523097,127.924507,374.873664,3.825242718,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.951456,394,,,,,,,,394
8.20503E+11,1.577007,127.859894,407,3.601769912,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,407,,,,,,,,407
8.20503E+11,1.551231,128.024091,114,4.279069767,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,114,,,,,,,,114
8.20503E+11,1.549351,128.023772,806,4.279069767,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,806,,,,,,,,806
8.20503E+11,1.52207,128.012331,662,4.243589744,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,662,,,,,,,,662
8.20503E+11,1.571743,128.04969,1586,3.849514563,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,1586,,,,,,,,1586
8.20503E+11,1.574246,128.033103,787.74147,3.978494624,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.709677,1110,1,1,1,1,1,1,1,0
8.20503E+11,1.568135,128.035152,533.027439,3.290102389,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.686007,777,1,1,1,1,1,1,1,0
8.20503E+11,1.567068,128.033269,128.283309,3.290102389,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.686007,187,1,1,1,1,1,1,1,0
8.20503E+11,1.593907,128.004674,861.992874,3.814126394,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.840149,1026,1,1,1,1,1,1,1,0
8.20504E+11,1.725426,127.999786,13.776972,3.272391505,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.158356,87,,,,,,,,87
8.20504E+11,1.727131,128.006692,1108.650356,3.272391505,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.158356,7001,1,,,,,,,0
8.20504E+11,1.728047,128.025087,695,3.51010101,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,695,,,,,,,,695
8.20504E+11,1.740436,128.003353,0.420615,4.498815166,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.084123,5,1,1,1,1,1,1,1,0
8.20504E+11,1.733707,128.007107,318.994416,4.498815166,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.084123,3792,1,1,1,1,1,1,1,0
8.20504E+11,1.748454,128.048242,796,4.124352332,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,796,,,,,,,,796
8.20504E+11,1.747732,127.994598,816.902205,4.113597246,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.654045,1249,1,1,1,1,1,1,1,0
8.20504E+11,1.742699,127.997128,43.821015,4.113597246,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.654045,67,1,1,1,1,1,1,1,0
8.20504E+11,1.739488,127.994006,45.129105,4.113597246,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.654045,69,,,,,,,,69
8.20504E+11,1.750497,127.996475,79.79349,4.113597246,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.654045,122,1,1,1,1,1,,1,0
8.20504E+11,1.741753,128.002248,577.521735,4.113597246,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.654045,883,1,1,1,1,1,1,1,0
8.20504E+11,1.739202,127.993865,13.755495,4.260521042,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.352705,39,,,,,,,,39
8.20504E+11,1.736448,127.996494,363.99156,4.260521042,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.352705,1032,,,,,,,,1032
8.20504E+11,1.736843,127.998936,27.863695,4.260521042,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.352705,79,,,,,,,,79
8.20504E+11,1.740323,128.002468,1.058115,4.260521042,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.352705,3,1,1,1,1,1,1,1,0
8.20504E+11,1.73031,128.002959,343.53467,4.260521042,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.352705,974,,,,,,,,974
8.20504E+11,1.720702,128.011689,193.093355,4.108378871,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.042805,4511,1,1,1,1,1,1,1,0
8.20504E+11,1.721872,128.007327,1491.125141,3.844774273,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.249227,5983,1,1,1,,,,,0
8.20504E+11,1.71755,128.002734,57.571437,3.844774273,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.249227,231,,,,,,,,231
8.20504E+11,1.71199,128.00983,0.747681,3.844774273,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.249227,3,1,1,1,1,1,1,1,0
8.20504E+11,1.748822,127.992042,97.44,5.014545455,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.56,174,1,1,1,1,1,1,1,0
8.20504E+11,1.756349,127.988964,145.04,5.014545455,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.56,259,1,1,1,1,1,1,1,0
8.20504E+11,1.751321,127.99468,529.2,5.014545455,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.56,945,1,1,1,1,1,1,1,0
8.20504E+11,1.738796,128.066538,415,3.772727273,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,415,,,,,,,,415
8.20504E+11,1.674052,127.999761,19.42308,3.743589744,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.647436,30,1,1,1,1,1,1,1,0
8.20504E+11,1.673579,127.996564,47.910264,3.743589744,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.647436,74,1,1,1,1,1,1,1,0
8.20504E+11,1.673608,128.002384,310.76928,3.743589744,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.647436,480,1,1,1,1,1,1,1,0
8.20504E+11,1.68177,128.006706,35.466692,4.237037037,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.466667,76,1,1,1,1,1,1,1,0
8.20504E+11,1.679369,128.005143,32.66669,4.237037037,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.466667,70,1,1,1,1,1,1,1,0
8.20504E+11,1.675792,128.00382,198.800142,4.237037037,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.466667,426,1,1,1,1,1,1,1,0
8.20504E+11,1.686888,128.011924,371.830248,3.727915194,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.392226,948,1,1,1,1,1,1,1,0
8.20504E+11,1.682819,128.007943,41.968182,3.727915194,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.392226,107,1,1,1,1,1,1,1,0
8.20504E+11,1.695149,128.00547,70.000077,4.083870968,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.322581,217,,,,,,,,217
8.20504E+11,1.693975,128.007739,87.09687,4.083870968,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.322581,270,,,,,,,,270
8.20504E+11,1.691446,128.008266,144.193707,4.083870968,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.322581,447,1,1,1,1,1,,1,0
8.20504E+11,1.690251,128.011814,311.613246,4.083870968,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.322581,966,1,1,1,1,1,1,1,0
8.20504E+11,1.694314,127.985866,295.726577,3.791366906,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.561151,527,,,,,,,,527
8.20504E+11,1.7108,128.007152,3.331447,4.274787535,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.475921,7,1,1,1,,1,,,0
8.20504E+11,1.709088,128.006718,166.096429,4.274787535,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.475921,349,,,,,,,,349
8.20504E+11,1.705561,128.0044,548.736913,4.274787535,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.475921,1153,,,,,,,,1153
8.20504E+11,1.70439,128.014074,968.86931,4.127272727,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.486869,1990,1,1,1,1,1,1,1,0
8.20504E+11,1.708195,128.019614,25.804057,4.127272727,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.486869,53,,,,,,,,53
8.20504E+11,1.714457,128.01061,63.039661,4.332450331,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.377483,167,1,1,1,1,1,1,1,0
8.20504E+11,1.713046,128.016472,65.682042,4.332450331,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.377483,174,,,,,,,,174
8.20504E+11,1.71004,128.010797,1086.018591,4.332450331,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.377483,2877,1,1,1,1,1,1,1,0
8.20504E+11,1.710684,128.017944,13.589388,4.332450331,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.377483,36,,,,,,,,36
8.20504E+11,1.709352,128.018864,6.417211,4.332450331,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.377483,17,,,,,,,,17
8.20504E+11,1.762526,127.984976,59.607227,3.74566474,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.046243,1289,1,1,1,1,1,1,1,0
8.20504E+11,1.756985,127.988734,0.323701,3.74566474,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.046243,7,1,1,1,1,1,1,1,0
8.20504E+11,1.763768,127.980757,625.542046,3.191542289,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.487562,1283,1,1,1,1,1,1,1,0
8.20504E+11,1.763812,127.978739,605.366328,4.233333333,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.680952,889,1,1,1,1,1,1,1,0
8.20504E+11,1.767728,127.971615,1234.541834,4.227882038,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.782842,1577,1,1,1,1,1,1,1,0
8.20504E+11,1.770277,127.967052,54.48,3.632,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.12,454,1,1,1,1,1,1,1,0
8.20504E+11,1.772436,127.951326,136.933391,3.700892857,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.165179,829,1,1,1,1,1,1,1,0
8.20504E+11,1.776214,127.950295,405.2052,3.493150685,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.52968,765,1,1,1,1,1,1,1,0
8.20504E+11,1.805527,127.926841,19.197783,3.839622642,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.015723,1221,1,1,1,1,1,1,1,0
8.20504E+11,1.769675,128.012601,439,3.13362069,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,439,,,,,,,,439
