lon,lat,State,State_Code,District,District_C,Township,Township_C,VillageTra,VT_Code,VT_HH,VT_Pop,Village,Village_Co,Village_HH,Village_Fa,Village_Po,Pop_2001,Pop_2013,Name,Longitude,Latitude,Population,Pop_2011,pop_g_u,pop_g_r,ho_size_u,ho_size_r,mg_fl_cl,gr_ml_cm,Source
95.242419,16.298151,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Bamaw,0,203,1311,Kyonlata,0,46,46,291,291,,Kyonlata,95.242419,16.298151,336,336,0.0063,0.0096,5.17,5.43,1,19,DRD
95.338945,16.37206,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyaungbya,0,235,1342,Ngweyekyaw,0,89,89,540,540,,Ngweyekyaw,95.338945,16.37206,624,624,0.0063,0.0096,5.17,5.43,1,19,DRD
95.206936,16.477415,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlata-Kyaungzu,0,218,1132,Kyonlata,0,63,63,165,165,,Kyonlata,95.206936,16.477415,191,191,0.0063,0.0096,5.17,5.43,1,19,DRD
95.180702,16.415362,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlata-Kyaungzu,0,218,1132,Payagyaung,0,55,55,294,294,,Payagyaung,95.180702,16.415362,340,340,0.0063,0.0096,5.17,5.43,1,19,DRD
95.311871,16.231222,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mezali-Kazingyaung,0,118,882,Thegon,0,48,48,366,366,,Thegon,95.311871,16.231222,423,423,0.0063,0.0096,5.17,5.43,1,19,DRD
95.374344,16.435458,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mezali-Kazingyaung,0,118,882,Ywama,0,37,37,271,271,,Ywama,95.374344,16.435458,313,313,0.0063,0.0096,5.17,5.43,1,19,DRD
95.39898,16.411074,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Potha-aye,0,182,1379,Kuton,0,45,45,374,374,,Kuton,95.39898,16.411074,432,432,0.0063,0.0096,5.17,5.43,1,19,DRD
95.345336,16.317406,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Potha-aye,0,182,1379,Potha-aye,0,64,64,422,422,,Potha-aye,95.345336,16.317406,487,487,0.0063,0.0096,5.17,5.43,1,19,DRD
95.369635,16.372985,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pya-pmut,0,593,3028,Pya-pmut,0,68,68,326,326,,Pya-pmut,95.369635,16.372985,376,376,0.0063,0.0096,5.17,5.43,1,19,DRD
95.375605,16.363988,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pya-pmut,0,593,3028,Pankha,0,59,59,308,308,,Pankha,95.375605,16.363988,356,356,0.0063,0.0096,5.17,5.43,1,19,DRD
95.381743,16.383831,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pya-pmut,0,593,3028,Kyonlata,0,43,43,203,203,,Kyonlata,95.381743,16.383831,234,234,0.0063,0.0096,5.17,5.43,1,19,DRD
95.208786,16.359195,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pya-pmut,0,593,3028,Kyigyaung,0,81,81,405,405,,Kyigyaung,95.208786,16.359195,468,468,0.0063,0.0096,5.17,5.43,1,19,DRD
95.313553,16.338427,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pya-pmut,0,593,3028,Shwegyaung,0,61,61,310,310,,Shwegyaung,95.313553,16.338427,358,358,0.0063,0.0096,5.17,5.43,1,19,DRD
95.149592,16.322199,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pya-pmut,0,593,3028,Aligyaung,0,46,46,241,241,,Aligyaung,95.149592,16.322199,278,278,0.0063,0.0096,5.17,5.43,1,19,DRD
95.237542,16.453199,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Ngweyekyawnyaunglan,0,202,1043,Kanyintabin,0,24,24,119,119,,Kanyintabin,95.237542,16.453199,137,137,0.0063,0.0096,5.17,5.43,1,19,DRD
95.399821,16.445884,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Ngweyekyawnyaunglan,0,202,1043,Nyaungdonzu,0,31,31,159,159,,Nyaungdonzu,95.399821,16.445884,184,184,0.0063,0.0096,5.17,5.43,1,19,DRD
95.315318,16.376936,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Ngweyekyawnyaunglan,0,202,1043,Kanyinge,0,76,76,339,339,,Kanyinge,95.315318,16.376936,391,391,0.0063,0.0096,5.17,5.43,1,19,DRD
95.320279,16.379879,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Nweyekyawnyaunglan,0,202,1043,Nweyekyawwa,0,71,71,426,426,,Nweyekyawwa,95.320279,16.379879,492,492,0.0063,0.0096,5.17,5.43,1,19,DRD
95.357528,16.362642,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Nwayegyaw,0,345,1941,Yegyawdain,0,125,125,693,693,,Yegyawdain,95.357528,16.362642,800,800,0.0063,0.0096,5.17,5.43,1,19,DRD
95.371065,16.375171,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Nwayegyaw,0,345,1941,Thabyegyaung,0,106,106,610,610,,Thabyegyaung,95.371065,16.375171,704,704,0.0063,0.0096,5.17,5.43,1,19,DRD
95.378296,16.359615,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Nwayegyaw,0,345,1941,Tayokzu,0,73,73,400,400,,Tayokzu,95.378296,16.359615,462,462,0.0063,0.0096,5.17,5.43,1,19,DRD
95.312207,16.387699,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Yelein,0,469,2161,Yelein,0,61,61,297,297,,Yelein,95.312207,16.387699,343,343,0.0063,0.0096,5.17,5.43,1,19,DRD
95.282778,16.391987,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Yelein,0,469,2161,Kyalegyaung,0,20,20,95,95,,Kyalegyaung,95.282778,16.391987,110,110,0.0063,0.0096,5.17,5.43,1,19,DRD
95.311955,16.385933,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Takngu,0,744,4495,Takngu,0,65,65,344,344,,Takngu,95.311955,16.385933,397,397,0.0063,0.0096,5.17,5.43,1,19,DRD
95.144127,16.343724,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Takngu,0,744,4495,Kinbunchaung,0,31,31,167,167,,Kinbunchaung,95.144127,16.343724,193,193,0.0063,0.0096,5.17,5.43,1,19,DRD
95.124367,16.366762,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Takngu,0,744,4495,Kyaungsauk,0,100,108,483,483,,Kyaungsauk,95.124367,16.366762,558,558,0.0063,0.0096,5.17,5.43,1,19,DRD
95.315402,16.349189,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Takngu,0,744,4495,Kywegyanwa,0,107,107,389,389,,Kywegyanwa,95.315402,16.349189,449,449,0.0063,0.0096,5.17,5.43,1,19,DRD
95.326333,16.3354,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Takngu,0,744,4495,Alezu-Gyaunglay,0,50,50,232,232,,Alezu-Gyaunglay,95.326333,16.3354,268,268,0.0063,0.0096,5.17,5.43,1,19,DRD
95.28446,16.260903,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Myattha-Zibyu,0,206,1083,Sinyok,0,81,81,432,432,,Sinyok,95.28446,16.260903,499,499,0.0063,0.0096,5.17,5.43,1,19,DRD
95.291439,16.263425,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Myattha-Zibyu,0,206,1083,Zibyu,0,33,33,160,160,,Zibyu,95.291439,16.263425,185,185,0.0063,0.0096,5.17,5.43,1,19,DRD
95.273613,16.307989,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Linzwe-Mezali,0,169,1008,Linzwe,0,47,47,295,295,,Linzwe,95.273613,16.307989,341,341,0.0063,0.0096,5.17,5.43,1,19,DRD
95.267055,16.297731,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Linzwe-Mezali,0,169,1008,Kyaung-Ama,0,53,53,349,349,,Kyaung-Ama,95.267055,16.297731,403,403,0.0063,0.0096,5.17,5.43,1,19,DRD
95.266803,16.290163,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Linzwe-Mezali,0,169,1008,Mezali,0,49,49,262,262,,Mezali,95.266803,16.290163,303,303,0.0063,0.0096,5.17,5.43,1,19,DRD
95.291371,16.258961,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Myattha,0,319,1762,Zibyu,0,86,86,424,424,,Zibyu,95.291371,16.258961,490,490,0.0063,0.0096,5.17,5.43,1,19,DRD
95.374491,16.340683,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Myattha,0,319,1762,Yekyaw,0,70,70,433,433,,Yekyaw,95.374491,16.340683,500,500,0.0063,0.0096,5.17,5.43,1,19,DRD
95.381926,16.439372,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Myattha,0,319,1762,Kanzu,0,58,58,329,329,,Kanzu,95.381926,16.439372,380,380,0.0063,0.0096,5.17,5.43,1,19,DRD
95.292515,16.311642,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamu,0,359,1743,Kyonlamu,0,57,57,277,277,,Kyonlamu,95.292515,16.311642,320,320,0.0063,0.0096,5.17,5.43,1,19,DRD
95.32664,16.293975,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamu,0,359,1743,Myitgale-Thebyugyaung,0,37,37,370,370,,Myitgale-Thebyugyaung,95.32664,16.293975,427,427,0.0063,0.0096,5.17,5.43,1,19,DRD
95.305733,16.306749,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamu,0,359,1743,Htisakaung,0,101,101,476,476,,Htisakaung,95.305733,16.306749,550,550,0.0063,0.0096,5.17,5.43,1,19,DRD
95.321874,16.287049,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamu,0,359,1743,Shwekaung,0,67,67,332,332,,Shwekaung,95.321874,16.287049,383,383,0.0063,0.0096,5.17,5.43,1,19,DRD
95.243837,16.223565,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamu,0,359,1743,Taungtale,0,65,65,320,320,,Taungtale,95.243837,16.223565,370,370,0.0063,0.0096,5.17,5.43,1,19,DRD
95.190585,16.344496,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamu,0,359,1743,Udo,0,32,32,168,168,,Udo,95.190585,16.344496,194,194,0.0063,0.0096,5.17,5.43,1,19,DRD
95.265316,16.276119,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Nat-hmu,0,988,4733,Nat-hmu,0,167,167,873,873,,Nat-hmu,95.265316,16.276119,1008,1008,0.0063,0.0096,5.17,5.43,1,19,DRD
95.255911,16.261121,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Nat-hmu,0,988,4733,Nyein-U,0,65,65,306,306,,Nyein-U,95.255911,16.261121,353,353,0.0063,0.0096,5.17,5.43,1,19,DRD
95.171688,16.336623,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyachaung,0,252,1295,U-do,0,68,68,338,338,,U-do,95.171688,16.336623,390,390,0.0063,0.0096,5.17,5.43,1,19,DRD
95.171292,16.333454,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan,0,448,2102,Ywama,0,171,171,759,759,,Ywama,95.171292,16.333454,877,877,0.0063,0.0096,5.17,5.43,1,19,DRD
95.1603,16.335534,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan,0,448,2102,Yekyaw,0,74,74,318,318,,Yekyaw,95.1603,16.335534,367,367,0.0063,0.0096,5.17,5.43,1,19,DRD
95.162627,16.335781,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan,0,448,2102,YekyawLay,0,83,83,419,419,,YekyawLay,95.162627,16.335781,484,484,0.0063,0.0096,5.17,5.43,1,19,DRD
95.131582,16.322759,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan,0,448,2102,Thitbyugyaung,0,36,36,215,215,,Thitbyugyaung,95.131582,16.322759,248,248,0.0063,0.0096,5.17,5.43,1,19,DRD
95.12574,16.313451,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan,0,448,2102,Sakangyaung,0,32,32,158,158,,Sakangyaung,95.12574,16.313451,182,182,0.0063,0.0096,5.17,5.43,1,19,DRD
95.195405,16.311025,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan,0,448,2102,Thbyugyaung,0,52,52,241,241,,Thbyugyaung,95.195405,16.311025,278,278,0.0063,0.0096,5.17,5.43,1,19,DRD
95.291757,16.260918,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan-Yegyaw,0,129,623,Zibyugyaung,0,47,47,238,238,,Zibyugyaung,95.291757,16.260918,275,275,0.0063,0.0096,5.17,5.43,1,19,DRD
95.317949,16.259185,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan-Yegyaw,0,129,623,Alegyaung,0,17,17,78,78,,Alegyaung,95.317949,16.259185,90,90,0.0063,0.0096,5.17,5.43,1,19,DRD
95.326713,16.326819,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan-Yegyaw,0,129,623,Yekyaw,0,35,35,160,160,,Yekyaw,95.326713,16.326819,185,185,0.0063,0.0096,5.17,5.43,1,19,DRD
95.298788,16.3593,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kywegyan-Yegyaw,0,129,623,Dagya,0,30,30,147,147,,Dagya,95.298788,16.3593,170,170,0.0063,0.0096,5.17,5.43,1,19,DRD
95.288044,16.481597,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Tayegyaung,0,337,1727,Kyonlada,0,113,113,568,568,,Kyonlada,95.288044,16.481597,656,656,0.0063,0.0096,5.17,5.43,1,19,DRD
95.146832,16.316471,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Tayegyaung,0,337,1727,Thayegyaung,0,177,177,934,934,,Thayegyaung,95.146832,16.316471,1079,1079,0.0063,0.0096,5.17,5.43,1,19,DRD
95.15416,16.329196,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Tayegyaung,0,337,1727,Sabyuzu,0,47,47,225,225,,Sabyuzu,95.15416,16.329196,260,260,0.0063,0.0096,5.17,5.43,1,19,DRD
95.25888,16.275375,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pothilut,0,229,962,Kani,0,39,39,159,159,,Kani,95.25888,16.275375,184,184,0.0063,0.0096,5.17,5.43,1,19,DRD
95.247641,16.279336,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pothilut,0,229,962,Pothilut,0,41,41,171,171,,Pothilut,95.247641,16.279336,197,197,0.0063,0.0096,5.17,5.43,1,19,DRD
95.252592,16.287357,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pothilut,0,229,962,Se-einzu,0,42,42,177,177,,Se-einzu,95.252592,16.287357,204,204,0.0063,0.0096,5.17,5.43,1,19,DRD
95.250067,16.285823,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pothilut,0,229,962,Kyetzeik,0,31,31,155,155,,Kyetzeik,95.250067,16.285823,179,179,0.0063,0.0096,5.17,5.43,1,19,DRD
95.246898,16.273098,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Pothilut,0,229,962,Myinkagon,0,16,16,72,72,,Myinkagon,95.246898,16.273098,83,83,0.0063,0.0096,5.17,5.43,1,19,DRD
95.262495,16.312461,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Gonnyindan,0,158,881,Gonnyindan,0,80,80,483,483,,Gonnyindan,95.262495,16.312461,558,558,0.0063,0.0096,5.17,5.43,1,19,DRD
95.245957,16.303004,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Gonnyindan,0,158,881,Peikchek,0,13,13,92,92,,Peikchek,95.245957,16.303004,106,106,0.0063,0.0096,5.17,5.43,1,19,DRD
95.243878,16.299191,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Gonnyindan,0,158,881,Kyonlata,0,65,65,306,306,,Kyonlata,95.243878,16.299191,353,353,0.0063,0.0096,5.17,5.43,1,19,DRD
95.218874,16.28003,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Mabe,0,81,81,437,437,,Mabe,95.218874,16.28003,505,505,0.0063,0.0096,5.17,5.43,1,19,DRD
95.219765,16.268988,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Shaukchaung,0,53,53,276,276,,Shaukchaung,95.219765,16.268988,319,319,0.0063,0.0096,5.17,5.43,1,19,DRD
95.233926,16.258293,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Ywathanyun(1),0,55,45,469,469,,Ywathanyun(1),95.233926,16.258293,542,542,0.0063,0.0096,5.17,5.43,1,19,DRD
95.233282,16.26062,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Ywathanyun(2),0,40,40,348,348,,Ywathanyun(2),95.233282,16.26062,402,402,0.0063,0.0096,5.17,5.43,1,19,DRD
95.231797,16.255124,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Kwingyaung,0,99,99,574,574,,Kwingyaung,95.231797,16.255124,663,663,0.0063,0.0096,5.17,5.43,1,19,DRD
95.184611,16.224228,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Myozu-ngu,0,47,47,270,270,,Myozu-ngu,95.184611,16.224228,312,312,0.0063,0.0096,5.17,5.43,1,19,DRD
95.213576,16.26681,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Mikyaungkaung(1),0,56,56,400,400,,Mikyaungkaung(1),95.213576,16.26681,462,462,0.0063,0.0096,5.17,5.43,1,19,DRD
95.216052,16.268642,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Mikyaungkaung(2),0,41,41,335,335,,Mikyaungkaung(2),95.216052,16.268642,387,387,0.0063,0.0096,5.17,5.43,1,19,DRD
95.213328,16.265522,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Taungpon,0,70,70,351,351,,Taungpon,95.213328,16.265522,405,405,0.0063,0.0096,5.17,5.43,1,19,DRD
95.238877,16.279039,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Kuntigyaung,0,52,52,322,322,,Kuntigyaung,95.238877,16.279039,372,372,0.0063,0.0096,5.17,5.43,1,19,DRD
95.20397,16.271315,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Mabe,0,657,4167,Panhpu,0,63,63,385,385,,Panhpu,95.20397,16.271315,445,445,0.0063,0.0096,5.17,5.43,1,19,DRD
95.259128,16.366727,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Paiktha,0,657,4167,Shwe-Okgyaung,0,63,63,385,385,,Shwe-Okgyaung,95.259128,16.366727,445,445,0.0063,0.0096,5.17,5.43,1,19,DRD
95.254276,16.369896,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Paiktha,0,451,2313,On-zu,0,20,20,83,83,,On-zu,95.254276,16.369896,96,96,0.0063,0.0096,5.17,5.43,1,19,DRD
95.268634,16.354992,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Paiktha,0,451,2313,Nyaunggyaung,0,96,96,532,532,,Nyaunggyaung,95.268634,16.354992,614,614,0.0063,0.0096,5.17,5.43,1,19,DRD
95.265367,16.347813,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Peikta,0,451,2313,Peikta,0,110,110,589,589,,Peikta,95.265367,16.347813,680,680,0.0063,0.0096,5.17,5.43,1,19,DRD
95.245858,16.251708,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,902,724,Kyahon,0,94,9,94,94,,Kyahon,95.245858,16.251708,109,109,0.0063,0.0096,5.17,5.43,1,19,DRD
95.255464,16.262403,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,890,724,Nyein-U,0,101,9,101,101,,Nyein-U,95.255464,16.262403,117,117,0.0063,0.0096,5.17,5.43,1,19,DRD
95.240065,16.233289,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,724,6724,Tedegu,0,110,110,936,936,,Tedegu,95.240065,16.233289,1081,1081,0.0063,0.0096,5.17,5.43,1,19,DRD
95.245017,16.239577,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,724,6724,Padegaw,0,71,71,737,737,,Padegaw,95.245017,16.239577,851,851,0.0063,0.0096,5.17,5.43,1,19,DRD
95.267743,16.236805,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,724,6724,Thabyegyaung,0,48,48,561,561,,Thabyegyaung,95.267743,16.236805,648,648,0.0063,0.0096,5.17,5.43,1,19,DRD
95.242293,16.261413,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,724,6724,Thebyu,0,29,29,266,266,,Thebyu,95.242293,16.261413,307,307,0.0063,0.0096,5.17,5.43,1,19,DRD
95.266307,16.241805,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,724,6724,Shwebo,0,132,132,1140,1140,,Shwebo,95.266307,16.241805,1317,1317,0.0063,0.0096,5.17,5.43,1,19,DRD
95.267545,16.264829,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,724,6724,Lamutabin,0,61,61,559,559,,Lamutabin,95.267545,16.264829,646,646,0.0063,0.0096,5.17,5.43,1,19,DRD
95.245165,16.265869,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyahon,0,724,6724,Taungtale,0,78,78,733,733,,Taungtale,95.245165,16.265869,846,846,0.0063,0.0096,5.17,5.43,1,19,DRD
95.234916,16.317263,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamugyi,0,248,1409,Budingyaung,0,25,25,158,158,,Budingyaung,95.234916,16.317263,182,182,0.0063,0.0096,5.17,5.43,1,19,DRD
95.292005,16.291071,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamugyi,0,240,1409,Yenetdwin,0,60,60,336,336,,Yenetdwin,95.292005,16.291071,388,388,0.0063,0.0096,5.17,5.43,1,19,DRD
95.292302,16.309935,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamugyi,0,240,1409,Kyonlamu,0,90,90,525,525,,Kyonlamu,95.292302,16.309935,606,606,0.0063,0.0096,5.17,5.43,1,19,DRD
95.308146,16.312956,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyonlamugyi,0,240,1409,Myauk-eindan,0,65,65,390,390,,Myauk-eindan,95.308146,16.312956,450,450,0.0063,0.0096,5.17,5.43,1,19,DRD
95.200653,16.325185,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kangon,0,125,672,Kangon,0,44,44,250,250,,Kangon,95.200653,16.325185,289,289,0.0063,0.0096,5.17,5.43,1,19,DRD
95.189612,16.308648,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kangon,0,125,672,Thegyaung,0,17,17,84,84,,Thegyaung,95.189612,16.308648,97,97,0.0063,0.0096,5.17,5.43,1,19,DRD
95.190552,16.314243,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kangon,0,125,672,Minmakyein,0,13,13,684,684,,Minmakyein,95.190552,16.314243,790,790,0.0063,0.0096,5.17,5.43,1,19,DRD
95.191394,16.307113,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kangon,0,125,672,Paingyaung,0,51,51,270,270,,Paingyaung,95.191394,16.307113,312,312,0.0063,0.0096,5.17,5.43,1,19,DRD
95.224221,16.257501,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,487,Kyungyaung,0,89,89,401,401,,Kyungyaung,95.224221,16.257501,463,463,0.0063,0.0096,5.17,5.43,1,19,DRD
95.241749,16.27181,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Kyungya,0,31,31,155,155,,Kyungya,95.241749,16.27181,179,179,0.0063,0.0096,5.17,5.43,1,19,DRD
95.223578,16.273197,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Kyunbo,0,31,31,367,367,,Kyunbo,95.223578,16.273197,424,424,0.0063,0.0096,5.17,5.43,1,19,DRD
95.239372,16.280871,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Kathabaung,0,49,49,300,300,,Kathabaung,95.239372,16.280871,346,346,0.0063,0.0096,5.17,5.43,1,19,DRD
95.229717,16.275573,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Thahtaygon,0,30,30,201,201,,Thahtaygon,95.229717,16.275573,232,232,0.0063,0.0096,5.17,5.43,1,19,DRD
95.23655,16.271414,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Aunghlaing,0,30,30,168,168,,Aunghlaing,95.23655,16.271414,194,194,0.0063,0.0096,5.17,5.43,1,19,DRD
95.238927,16.26577,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Thansa-Znauk,0,56,56,251,251,,Thansa-Znauk,95.238927,16.26577,290,290,0.0063,0.0096,5.17,5.43,1,19,DRD
95.218577,16.251262,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Shwewa,0,106,106,556,556,,Shwewa,95.218577,16.251262,642,642,0.0063,0.0096,5.17,5.43,1,19,DRD
95.22541,16.259927,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Gonmin,0,100,100,537,537,,Gonmin,95.22541,16.259927,620,620,0.0063,0.0096,5.17,5.43,1,19,DRD
95.22947,16.266314,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Yuzana,0,166,166,1074,1074,,Yuzana,95.22947,16.266314,1240,1240,0.0063,0.0096,5.17,5.43,1,19,DRD
95.241699,16.275722,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Kyale,0,35,35,290,290,,Kyale,95.241699,16.275722,335,335,0.0063,0.0096,5.17,5.43,1,19,DRD
95.23962,16.287456,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyungyaung,0,835,4873,Kangaw,0,72,72,373,373,,Kangaw,95.23962,16.287456,431,431,0.0063,0.0096,5.17,5.43,1,19,DRD
95.207337,16.357914,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyigyaung,0,228,1148,Kyigyaung,0,38,38,206,206,,Kyigyaung,95.207337,16.357914,238,238,0.0063,0.0096,5.17,5.43,1,19,DRD
95.256801,16.369401,Ayeyarwady,0,Maungmya,0,Mawlamyaingkyun,0,Kyigyaung,0,228,1148,Onzu,0,7,7,35,35,,Onzu,95.256801,16.369401,40,40,0.0063,0.0096,5.17,5.43,1,19,DRD
